13612341, 13612499, 13620495, 13620653, 90.85, 158
13613500, 13613988, 13623510, 13623999, 92.057, 488
13621396, 13622997, 13628975, 13630576, 100.0, 1601
13623740, 13623999, 13631038, 13631295, 90.769, 259
13643235, 13645058, 13652937, 13654838, 100.0, 1823
13653869, 13654859, 13662821, 13663811, 94.702, 990
13657605, 13657684, 13661922, 13662001, 96.25, 79
13657500, 13657604, 13668162, 13668267, 98.113, 104
13662369, 13662816, 13672499, 13672064, 90.179, 447
13663791, 13663872, 13668262, 13668343, 100.0, 81
13663514, 13663792, 13674499, 13674224, 94.265, 278
13673734, 13673930, 13681793, 13681990, 90.909, 196
13675000, 13675158, 13680299, 13680457, 98.742, 158
13681793, 13681989, 13686477, 13686281, 93.909, 196
13681805, 13681989, 13689499, 13689315, 94.595, 184
13685689, 13685981, 13690707, 13690999, 97.611, 292
13685691, 13685999, 13691682, 13691991, 90.645, 308
13685689, 13686483, 13692187, 13692982, 99.172, 794
13685699, 13686496, 13693500, 13694297, 97.118, 797
13685707, 13686499, 13694500, 13695292, 98.111, 792
13685715, 13687423, 13695500, 13696723, 98.104, 1708
13688266, 13688999, 13693033, 13693766, 96.19, 733
13689503, 13690499, 13694270, 13695266, 98.307, 996
13690500, 13691936, 13695267, 13696723, 97.379, 1436
13691592, 13692451, 13700502, 13701381, 96.354, 859
13693033, 13693753, 13700660, 13701381, 98.429, 720
13694000, 13694873, 13699624, 13701381, 98.953, 873
13695000, 13696244, 13700139, 13701381, 98.691, 1244
13695666, 13696447, 13705501, 13706281, 90.179, 781
13696996, 13697499, 13701436, 13701940, 90.316, 503
13696774, 13697303, 13704242, 13704770, 93.019, 529
13701638, 13703998, 13711503, 13713867, 97.232, 2360
13704000, 13704670, 13708828, 13710995, 92.204, 670
13704000, 13704770, 13711339, 13712115, 93.148, 770
13715174, 13718256, 13725000, 13726058, 94.097, 3082
13718518, 13718997, 13726815, 13727297, 90.062, 479
13719000, 13719939, 13723551, 13724944, 93.431, 939
13721729, 13722424, 13727500, 13728195, 90.558, 695
13726109, 13726499, 13730603, 13730994, 97.194, 390
13726109, 13726350, 13735587, 13735828, 99.587, 241
13726505, 13727499, 13731000, 13732499, 98.395, 994
13726506, 13727499, 13732500, 13733493, 96.784, 993
13726514, 13727499, 13733500, 13734993, 99.494, 985
13726514, 13727848, 13735000, 13735828, 99.088, 1334
13728504, 13729499, 13733000, 13733976, 91.082, 995
13728921, 13729017, 13738001, 13738097, 91.753, 96
13730016, 13730845, 13735000, 13735828, 95.783, 829
13731919, 13732024, 13738001, 13738106, 90.566, 105
13734217, 13735828, 13744551, 13746168, 97.447, 1611
13736500, 13737390, 13746262, 13747157, 90.921, 890
13744549, 13744999, 13748545, 13748994, 93.792, 450
13744549, 13744999, 13751059, 13751510, 90.708, 450
13744549, 13744999, 13752816, 13753267, 90.487, 450
13744751, 13745493, 13754500, 13755237, 90.054, 742
13745733, 13746499, 13753006, 13754258, 90.551, 766
13745751, 13746499, 13754505, 13755247, 90.413, 748
13747489, 13747999, 13751504, 13752011, 91.262, 510
13747234, 13747999, 13752500, 13753263, 90.365, 765
13747249, 13748496, 13754502, 13755743, 90.559, 1247
13748274, 13749720, 13757545, 13759494, 97.143, 1446
13750250, 13751497, 13754500, 13755743, 90.361, 1247
13750534, 13751498, 13760263, 13761224, 90.411, 964
13753032, 13753989, 13757545, 13758499, 91.009, 957
13753011, 13753999, 13759000, 13759985, 91.541, 988
13753023, 13753999, 13760002, 13760975, 90.816, 976
13753031, 13753999, 13761000, 13761965, 90.741, 968
13753055, 13754997, 13762500, 13764440, 91.667, 1942
13757545, 13757999, 13761991, 13762445, 99.121, 454
13759053, 13759999, 13763500, 13764446, 96.523, 946
13759063, 13759999, 13764500, 13765439, 96.596, 936
13759070, 13760050, 13765500, 13766488, 96.728, 980
13766540, 13766999, 13771082, 13771542, 98.698, 459
13766540, 13766999, 13772090, 13772554, 90.15, 459
13766555, 13766998, 13774122, 13774571, 91.131, 443
13766540, 13777448, 13775621, 13785542, 93.993, 10908
13777500, 13778438, 13782052, 13784499, 90.516, 938
13777500, 13779471, 13784581, 13785542, 94.834, 1971
13778645, 13779498, 13786031, 13786885, 90.654, 853
13778645, 13779499, 13787024, 13787879, 90.443, 854
13779500, 13780992, 13784054, 13785542, 95.163, 1492
13780002, 13780657, 13790346, 13790999, 92.436, 655
13783000, 13783999, 13790305, 13791794, 93.095, 999
13784001, 13784999, 13790295, 13791783, 93.125, 998
13785593, 13785999, 13789554, 13789959, 98.28, 406
13785593, 13785999, 13793492, 13793896, 95.823, 406
13787024, 13787999, 13791500, 13792453, 93.033, 975
13787067, 13787999, 13793000, 13793910, 92.605, 932
13787096, 13787999, 13794000, 13794882, 92.707, 903
13787135, 13787999, 13795500, 13796361, 90.185, 864
13787139, 13788497, 13797000, 13798362, 92.958, 1358
13788577, 13789482, 13793500, 13794411, 94.098, 905
13788606, 13789499, 13794500, 13795889, 92.212, 893
13788628, 13789988, 13797500, 13798866, 90.508, 1360
13790252, 13790993, 13796146, 13796886, 90.617, 741
13790252, 13790999, 13798133, 13798875, 90.28, 747
13791502, 13791985, 13800913, 13800430, 90.123, 483
13791677, 13791921, 13801244, 13801000, 94.694, 244
13801242, 13801499, 13808006, 13808263, 97.287, 257
13800500, 13801244, 13810784, 13811530, 90.612, 744
13802000, 13802496, 13808779, 13809275, 98.19, 496
13809275, 13809499, 13813186, 13813407, 91.111, 224
13809275, 13809499, 13814699, 13814919, 90.667, 224
13809275, 13809486, 13816220, 13816429, 91.038, 211
13810324, 13810946, 13815372, 13816426, 90.461, 622
13821679, 13823341, 13828783, 13830444, 99.029, 1662
13834892, 13834994, 13840912, 13841014, 95.192, 102
13834892, 13835390, 13844237, 13844732, 92.2, 498
13836538, 13836661, 13843370, 13843493, 93.548, 123
13836500, 13837499, 13844845, 13846344, 92.444, 999
13836637, 13837210, 13846500, 13847072, 91.146, 573
13838564, 13838687, 13843370, 13843493, 91.935, 123
13838177, 13838999, 13845000, 13845822, 90.799, 822
13838260, 13838999, 13847133, 13847868, 90.444, 739
13840500, 13841060, 13845841, 13846401, 91.584, 560
13840500, 13841060, 13849433, 13850999, 90.179, 560
13843370, 13843499, 13847437, 13847566, 94.615, 129
13843370, 13843493, 13849005, 13849128, 92.742, 123
13843370, 13843499, 13852339, 13852468, 93.077, 129
13844000, 13844732, 13850116, 13850853, 90.392, 732
13844001, 13844536, 13851135, 13851673, 90.388, 535
13844793, 13845499, 13852756, 13853464, 90.141, 706
13844793, 13846076, 13854790, 13855568, 92.469, 1283
13859113, 13860751, 13869000, 13870625, 93.6, 1638
13884153, 13884881, 13893506, 13894234, 95.319, 728
13925097, 13925465, 13932244, 13932612, 92.188, 368
13925637, 13926706, 13932710, 13933769, 94.203, 1069
13940068, 13940107, 13946460, 13946499, 97.5, 39
13941514, 13941984, 13946000, 13946448, 91.295, 470
13966364, 13966499, 13973610, 13973745, 91.176, 135
13993595, 13993797, 14000229, 14000431, 97.044, 202
14000093, 14000381, 14006487, 14006200, 90.068, 288
14006920, 14008075, 14012808, 14013961, 100.0, 1155
14073144, 14074775, 14080333, 14081962, 98.925, 1631
14159683, 14160829, 14164453, 14165585, 92.366, 1146
14172242, 14172498, 14176581, 14176324, 91.86, 256
14182726, 14183499, 14187000, 14187776, 90.769, 773
14182860, 14183331, 14189474, 14189000, 91.824, 471
14184643, 14185120, 14189475, 14189000, 92.887, 477
14184500, 14185499, 14190998, 14190019, 90.22, 999
14185398, 14185496, 14191598, 14191500, 97.98, 98
14192868, 14194791, 14203277, 14205199, 100.0, 1923
14195746, 14195857, 14204566, 14204680, 91.304, 111
14205275, 14205497, 14210082, 14210304, 94.17, 222
14208500, 14208951, 14217852, 14218306, 90.33, 451
14218431, 14218678, 14225000, 14225246, 95.652, 247
14219500, 14220451, 14224043, 14225246, 93.841, 951
14245159, 14245436, 14255151, 14255428, 93.165, 277
14294410, 14295561, 14300832, 14302006, 98.387, 1151
14298699, 14298999, 14305983, 14305684, 91.362, 300
14299000, 14299232, 14305882, 14305650, 90.171, 232
14313988, 14314082, 14319314, 14319406, 92.632, 94
14329877, 14329997, 14334015, 14334135, 93.388, 120
14356354, 14356543, 14362154, 14362344, 93.836, 189
14406072, 14406699, 14414862, 14415489, 97.241, 627
14411398, 14411462, 14416500, 14416565, 95.455, 64
14413738, 14413999, 14422999, 14422739, 95.42, 261
14415220, 14415499, 14421471, 14421192, 93.214, 279
14414500, 14414735, 14422238, 14422000, 93.724, 235
14415700, 14416499, 14420998, 14420199, 91.872, 799
14545529, 14545736, 14556292, 14556499, 93.75, 207
14549072, 14550112, 14553585, 14554630, 93.037, 1040
14563694, 14563893, 14572963, 14573162, 97.297, 199
14579217, 14579706, 14583596, 14584084, 95.102, 489
14616107, 14616831, 14622484, 14623208, 97.872, 724
14671140, 14671428, 14675567, 14675855, 97.924, 288
14703403, 14704301, 14709516, 14710412, 96.364, 898
14729385, 14729773, 14734214, 14734604, 94.017, 388
14793873, 14795380, 14803451, 14804948, 95.833, 1507
14804718, 14804999, 14808513, 14808795, 97.527, 281
14804500, 14804763, 14814236, 14814499, 92.045, 263
14808513, 14808558, 14814454, 14814499, 95.652, 45
14860994, 14861242, 14865940, 14866189, 95.263, 248
14890971, 14891163, 14899847, 14900039, 94.406, 192
14956932, 14956979, 14962297, 14962344, 100.0, 47
14977851, 14979523, 14985191, 14986928, 98.034, 1672
15037642, 15038834, 15043372, 15044567, 97.835, 1192
15108165, 15108950, 15116722, 15117492, 92.878, 785
15139585, 15140041, 15146810, 15147266, 100.0, 456
15299628, 15299856, 15307039, 15307267, 97.38, 228
15377091, 15377504, 15381794, 15382209, 95.631, 413
15410370, 15410499, 15416732, 15416865, 90.299, 129
15410457, 15410499, 15418211, 15418254, 97.727, 42
15410370, 15410708, 15419532, 15419870, 94.615, 338
15411738, 15412499, 15416637, 15417386, 93.716, 761
15411633, 15411936, 15417878, 15418182, 93.443, 303
15411803, 15412176, 15419502, 15419868, 94.35, 373
15413083, 15413194, 15417882, 15417993, 99.107, 111
15413000, 15413194, 15419253, 15419447, 90.769, 194
15467042, 15467499, 15471000, 15471470, 95.541, 457
15469325, 15469492, 15475500, 15475667, 94.643, 167
15540529, 15541101, 15548678, 15549243, 98.658, 572
15574765, 15575846, 15584386, 15585467, 99.123, 1081
15591668, 15592177, 15600313, 15600821, 98.621, 509
15621872, 15622034, 15626691, 15626853, 97.143, 162
15670064, 15670147, 15674701, 15674784, 91.667, 83
15711475, 15713229, 15720935, 15722693, 100.0, 1754
15746641, 15747106, 15751112, 15751576, 94.444, 465
15768785, 15768946, 15773585, 15773746, 98.765, 161
15835754, 15835992, 15840499, 15840261, 91.213, 238
15848718, 15849064, 15853538, 15853865, 95.385, 346
15919043, 15919227, 15923889, 15924073, 100.0, 184
15984326, 15984499, 15988000, 15988173, 94.253, 173
15996367, 15996499, 16000000, 16000132, 94.737, 132
16055952, 16056037, 16060121, 16060206, 94.186, 85
16206764, 16206976, 16214835, 16215047, 95.833, 212
16333757, 16334922, 16340867, 16342026, 98.165, 1165
16344001, 16344110, 16350507, 16350619, 90.265, 109
16396942, 16398999, 16401960, 16404013, 93.53, 2057
16399553, 16399796, 16404500, 16404743, 91.463, 243
16499637, 16499705, 16504237, 16504305, 95.652, 68
16691858, 16692591, 16696862, 16697595, 99.296, 733
16714932, 16715552, 16719197, 16719793, 100.0, 620
16725140, 16725497, 16730500, 16730857, 93.575, 357
16725500, 16725637, 16730860, 16730997, 90.58, 137
16728941, 16728977, 16733045, 16733081, 97.297, 36
16777001, 16777053, 16783445, 16783497, 94.34, 52
16778000, 16778032, 16784464, 16784496, 96.97, 32
16809186, 16809417, 16813920, 16814151, 100.0, 231
16885888, 16885987, 16891636, 16891737, 91.262, 99
16885882, 16885965, 16894154, 16894237, 98.81, 83
16957464, 16957956, 16962237, 16962730, 100.0, 492
16990086, 16990214, 17000870, 17000999, 92.308, 128
17171826, 17171914, 17175501, 17175591, 91.209, 88
17251005, 17251171, 17256332, 17256494, 94.012, 166
17252000, 17252188, 17257311, 17257499, 92.063, 188
17253218, 17253999, 17258551, 17259334, 94.03, 781
17254000, 17254144, 17259335, 17259479, 92.414, 144
17363076, 17363231, 17368000, 17368157, 93.168, 155
17447741, 17447784, 17452002, 17452045, 95.455, 43
17608304, 17608932, 17614146, 17614771, 91.837, 628
17610500, 17610936, 17616250, 17616693, 95.2, 436
17668000, 17668316, 17675591, 17675907, 91.483, 316
17669772, 17669943, 17677511, 17677682, 90.116, 171
17670743, 17671999, 17678530, 17679793, 95.578, 1256
17672000, 17672189, 17679794, 17679986, 91.71, 189
17673206, 17673503, 17681000, 17681297, 91.611, 297
17732790, 17733351, 17742438, 17742978, 96.774, 561
17879923, 17879991, 17888527, 17888595, 92.754, 68
17880912, 17880999, 17889500, 17889587, 90.909, 87
17882854, 17882991, 17891502, 17891639, 91.304, 137
17978752, 17979255, 17983444, 17983947, 98.828, 503
18055268, 18055499, 18059131, 18059362, 99.138, 231
18109650, 18109744, 18113906, 18113812, 90.526, 94
18201467, 18201725, 18208764, 18209021, 95.133, 258
18202394, 18202920, 18209543, 18210070, 92.162, 526
18354307, 18354368, 18360000, 18360058, 90.323, 61
18394860, 18394941, 18398752, 18398833, 91.463, 81
18608461, 18608647, 18614501, 18614688, 92.667, 186
18734247, 18734408, 18739230, 18739391, 100.0, 161
18791151, 18791503, 18795735, 18796087, 100.0, 352
19055904, 19055998, 19063000, 19063094, 91.579, 94
19085459, 19085499, 19090572, 19090612, 92.683, 40
19152153, 19152876, 19157236, 19157964, 100.0, 723
19153840, 19157242, 19159000, 19162371, 100.0, 3402
19612243, 19612488, 19616148, 19616391, 91.6, 245
19856097, 19856143, 19860274, 19860320, 91.489, 46
20200921, 20200979, 20208476, 20208418, 94.915, 58
20304945, 20305286, 20309826, 20310166, 98.538, 341
20426128, 20426496, 20435500, 20435868, 91.599, 368
20460486, 20460999, 20470989, 20470476, 98.638, 513
20461976, 20462499, 20469499, 20468976, 99.809, 523
20462976, 20463499, 20468499, 20467976, 100.0, 523
20482001, 20483048, 20487680, 20488732, 98.438, 1047
20485408, 20485490, 20489000, 20489082, 96.386, 82
20653242, 20653297, 20660135, 20660190, 94.643, 55
21263790, 21263995, 21268477, 21268682, 96.133, 205
21264085, 21264189, 21271759, 21271863, 91.429, 104
21267846, 21267907, 21277326, 21277265, 92.188, 61
21485046, 21485393, 21491628, 21491975, 91.477, 347
21565266, 21565299, 21569075, 21569108, 97.059, 33
21589536, 21589600, 21596268, 21596331, 92.308, 64
21589536, 21589592, 21598498, 21598553, 94.737, 56
21596275, 21596338, 21605400, 21605463, 90.769, 63
21770009, 21770162, 21775924, 21776077, 90.26, 153
21783000, 21783238, 21793643, 21793881, 90.377, 238
21875867, 21875905, 21885506, 21885544, 97.436, 38
21877500, 21877588, 21882305, 21882393, 93.258, 88
21877501, 21877588, 21886432, 21886519, 93.182, 87
21923111, 21923412, 21929731, 21930035, 90.615, 301
